model_index,root_id,cell_type,super_class,side,hz_ORN_DM4+ORN_DM2,hz_ORN_DA2,hz_outside,hz_final_200ms,driven,is_readout
25417,720575940615917580,LHAV4a1_b,central,left,257.1,262.9,196.9,263.6,False,False
9108,720575940610408643,lLN2X02,central,left,255.7,258.6,194.4,259.1,False,False
114706,720575940634229615,VA1v_vPN,central,left,255.7,260.0,196.9,259.1,False,False
6507,720575940608845525,VC5_lvPN,central,left,255.7,261.4,196.2,263.6,False,False
21331,720575940614719122,LHAV6b4,central,left,254.3,260.0,194.4,254.5,False,False
37667,720575940619061662,v2LN36,central,right,254.3,261.4,193.8,259.1,False,False
21310,720575940614714178,DL2v_adPN,central,right,252.9,257.1,191.9,254.5,False,False
103173,720575940631274770,M_smPN6t2,central,right,252.9,260.0,193.8,259.1,False,False
104602,720575940631566700,v2LN3A1_b,central,left,251.4,255.7,191.9,254.5,False,False
59892,720575940623291647,CB1381,central,left,251.4,258.6,193.8,259.1,False,False
35599,720575940618552443,CB3417,central,right,251.4,257.1,193.1,259.1,False,False
90921,720575940628914692,LN60b,central,left,250.0,254.3,191.9,254.5,False,False
35210,720575940618461121,VM4_lvPN,central,left,250.0,254.3,191.9,259.1,False,False
43789,720575940620499115,LHCENT12b,central,left,250.0,252.9,189.4,254.5,False,False
133495,720575940644743790,CB3417,central,right,250.0,257.1,193.1,259.1,False,False
12020,720575940611703080,D_adPN,central,right,250.0,255.7,190.6,254.5,False,False
102478,720575940631142956,CRE048,central,right,250.0,258.6,193.8,263.6,False,False
86120,720575940628077568,VM1_lPN,central,left,248.6,254.3,190.0,254.5,False,False
3841,720575940606769854,MB-C1,central,left,248.6,255.7,191.9,254.5,False,False
3153,720575940606385440,lLN10,central,right,248.6,254.3,190.0,250.0,False,False
119197,720575940635934143,CB1676,central,right,248.6,251.4,190.6,254.5,False,False
91711,720575940629064764,CB3326,central,left,248.6,254.3,190.6,254.5,False,False
132964,720575940644238871,M_lPNm11D,central,left,248.6,254.3,191.9,259.1,False,False
47456,720575940621123113,DL2d_adPN,central,right,248.6,254.3,190.6,254.5,False,False
6709,720575940608977621,LHPD4d1,central,left,248.6,257.1,192.5,254.5,False,False
39357,720575940619531373,DL2v_adPN,central,right,247.1,250.0,188.1,250.0,False,False
20471,720575940614468007,CB1518,central,left,247.1,251.4,189.4,250.0,False,False
73158,720575940625779075,ATL011,central,left,247.1,257.1,191.2,250.0,False,False
96814,720575940630077558,"vLN28,vLN29",central,left,247.1,254.3,190.6,259.1,False,False
28034,720575940616651193,ATL011,central,right,245.7,252.9,189.4,254.5,False,False
83928,720575940627708688,DL4_adPN,central,left,245.7,250.0,186.9,250.0,False,False
10632,720575940611137742,LHAV1a1,central,left,245.7,252.9,190.0,250.0,False,False
130035,720575940640804853,VA1d_adPN,central,left,244.3,250.0,186.2,250.0,False,False
113061,720575940633625184,CB3326,central,left,244.3,250.0,187.5,250.0,False,False
58149,720575940623001480,MBON12,central,right,244.3,254.3,189.4,254.5,False,False
123535,720575940637864355,DL2v_adPN,central,right,244.3,247.1,186.9,250.0,False,False
5909,720575940608362418,CB1676,central,left,244.3,247.1,184.4,245.5,False,False
25305,720575940615886534,LHCENT6,central,right,244.3,254.3,190.0,254.5,False,False
43609,720575940620465904,VC3_adPN,central,left,242.9,250.0,188.1,250.0,False,False
132743,720575940644004768,VM1_lPN,central,right,242.9,248.6,186.2,245.5,False,False
114148,720575940633984924,LHAV1a1,central,right,242.9,242.9,188.8,250.0,False,False
58389,720575940623041549,LHAV1a1,central,left,242.9,247.1,185.6,245.5,False,False
123675,720575940637943374,DC3_adPN,central,right,241.4,244.3,185.0,245.5,False,False
5962,720575940608392796,CB3278,central,right,241.4,248.6,185.0,250.0,False,False
98913,720575940630493818,DC2_adPN,central,right,241.4,244.3,182.5,245.5,False,False
98078,720575940630323303,"vLN28,vLN29",central,right,241.4,247.1,186.2,250.0,False,False
68343,720575940624834697,VM4_lvPN,central,right,241.4,245.7,184.4,245.5,False,False
8473,720575940610048981,VM3_adPN,central,left,241.4,245.7,185.6,250.0,False,False
63246,720575940623905719,MBON12,central,right,241.4,252.9,188.8,250.0,False,False
99203,720575940630549370,DM3_adPN,central,right,241.4,247.1,183.8,245.5,False,False
107363,720575940632198442,lLN2X02,central,left,240.0,241.4,181.9,245.5,False,False
42496,720575940620226753,CB1432,central,left,240.0,245.7,183.8,245.5,False,False
37126,720575940618932603,MB-C1,central,left,240.0,248.6,185.0,245.5,False,False
75536,720575940626247823,VM4_lvPN,central,left,240.0,245.7,184.4,245.5,False,False
29886,720575940617175965,v2LN5,central,left,240.0,245.7,183.1,245.5,False,False
58654,720575940623082665,PPL105,central,right,240.0,251.4,187.5,250.0,False,False
84320,720575940627772009,DL2v_adPN,central,left,238.6,241.4,181.2,240.9,False,False
90426,720575940628822248,lLN2X02,central,right,238.6,242.9,181.2,240.9,False,False
83381,720575940627604327,"vLN28,vLN29",central,left,238.6,240.0,181.2,240.9,False,False
120435,720575940636508517,LHAV4a1_b,central,right,237.1,238.6,180.6,236.4,False,False
125738,720575940638853454,v2LN42c,central,left,237.1,241.4,181.2,240.9,False,False
24155,720575940615529414,M_spPN4t9,central,right,237.1,241.4,181.2,236.4,False,False
86882,720575940628210887,LHPV10b1,central,left,237.1,241.4,178.8,236.4,False,False
83548,720575940627638037,SLP057,central,left,237.1,244.3,182.5,240.9,False,False
8228,720575940609903077,DL2d_adPN,central,right,237.1,244.3,182.5,245.5,False,False
125212,720575940638624189,DM2_lPN,central,right,237.1,205.7,152.5,204.5,False,False
7154,720575940609269001,v2LN37,central,left,237.1,242.9,181.2,240.9,False,False
87502,720575940628316047,DL2d_adPN,central,left,235.7,240.0,179.4,236.4,False,False
1312,720575940605102694,DA1_lPN,central,left,235.7,241.4,180.0,240.9,False,False
74522,720575940626030776,"vLN28,vLN29",central,right,234.3,238.6,180.6,236.4,False,False
11074,720575940611344078,MBON20,central,right,234.3,245.7,183.8,245.5,False,False
31622,720575940617629270,CB1676,central,right,234.3,238.6,178.1,236.4,False,False
130293,720575940640971995,VM4_adPN,central,left,232.9,238.6,178.8,236.4,False,False
8043,720575940609792206,HRN_VP1d,sensory,left,232.9,238.6,178.1,236.4,False,False
131666,720575940642506459,LHPV5e3,central,right,232.9,234.3,178.1,245.5,False,False
46235,720575940620916939,SIP022,central,left,232.9,240.0,178.8,240.9,False,False
32228,720575940617781383,DC3_adPN,central,right,232.9,237.1,178.1,240.9,False,False
52671,720575940622038182,CB1676,central,left,232.9,235.7,177.5,236.4,False,False
78075,720575940626741552,OA-VUMa5,central,center,232.9,241.4,179.4,240.9,False,False
90621,720575940628861188,OA-VUMa5,central,center,231.4,240.0,178.8,231.8,False,False
55119,720575940622448166,M_lvPNm26,central,right,231.4,234.3,175.0,231.8,False,False
35196,720575940618458513,v2LN3A1_b,central,right,231.4,235.7,175.0,231.8,False,False
28348,720575940616760459,LHPV4j4,central,right,231.4,238.6,180.6,240.9,False,False
68090,720575940624784115,CB3278,central,left,231.4,234.3,178.1,236.4,False,False
56024,720575940622625279,v2LN41a,central,left,231.4,240.0,179.4,245.5,False,False
41052,720575940619930534,TRN_VP2,sensory,right,231.4,235.7,174.4,231.8,False,False
30316,720575940617295901,v2LN5,central,right,231.4,237.1,177.5,236.4,False,False
101996,720575940631054634,VC5_lvPN,central,right,231.4,237.1,176.9,236.4,False,False
47336,720575940621103743,VA1v_vPN,central,right,231.4,237.1,178.8,240.9,False,False
22538,720575940615073587,lLN2X02,central,left,230.0,234.3,176.2,236.4,False,False
69035,720575940624951847,CL063,central,left,230.0,235.7,176.2,240.9,False,False
122951,720575940637628762,DM2_lPN,central,right,230.0,194.3,147.5,200.0,False,False
86721,720575940628181520,DL2v_adPN,central,left,230.0,235.7,176.9,236.4,False,False
134525,720575940645680407,M_lvPNm26,central,left,230.0,232.9,174.4,231.8,False,False
56646,720575940622726663,l2LN21,central,right,230.0,234.3,176.2,236.4,False,False
13835,720575940612355507,DA1_vPN,central,right,230.0,235.7,177.5,236.4,False,False
6580,720575940608898005,VM4_adPN,central,right,228.6,232.9,175.0,231.8,False,False
79549,720575940626982799,LHCENT12a,central,left,228.6,231.4,171.9,231.8,False,False
123915,720575940638054719,LHAV4j1,central,left,228.6,234.3,175.6,231.8,False,False
60994,720575940623476661,HRN_VP1d,sensory,right,228.6,234.3,176.2,236.4,False,False
96887,720575940630093051,M_vPNml79,central,left,228.6,234.3,176.2,236.4,False,False
126112,720575940639021646,CB1432,central,right,228.6,234.3,176.2,236.4,False,False
125583,720575940638778165,M_lPNm11D,central,left,228.6,234.3,175.6,236.4,False,False
51155,720575940621762081,M_lv2PN9t49a,central,left,227.1,232.9,173.8,231.8,False,False
41038,720575940619928429,VC3_adPN,central,left,227.1,234.3,173.1,227.3,False,False
13722,720575940612321266,CB1381,central,right,227.1,234.3,176.2,231.8,False,False
9215,720575940610460514,HRN_VP1d,sensory,left,227.1,234.3,175.6,236.4,False,False
32752,720575940617911041,LHAV4j1,central,right,227.1,232.9,173.1,231.8,False,False
126585,720575940639194165,LHPV2a1_d,central,right,225.7,232.9,175.0,236.4,False,False
116428,720575940634939327,DC3_adPN,central,left,225.7,231.4,171.9,227.3,False,False
131814,720575940642658267,LHPV8a1,central,left,225.7,231.4,172.5,227.3,False,False
33077,720575940617986089,HRN_VP1d,sensory,left,225.7,230.0,172.5,227.3,False,False
30914,720575940617452500,CB1518,central,right,225.7,232.9,173.8,227.3,False,False
53160,720575940622112726,HRN_VP1d,sensory,right,224.3,228.6,171.9,227.3,False,False
113416,720575940633741229,lLN2X02,central,right,224.3,227.1,171.2,227.3,False,False
27726,720575940616565109,CB3732,central,left,224.3,230.0,172.5,231.8,False,False
31392,720575940617571997,LHAV2b2b,central,right,224.3,231.4,171.9,231.8,False,False
106678,720575940632036492,LHPV7b1,central,right,222.9,220.0,165.6,218.2,False,False
17287,720575940613419695,DC3_adPN,central,left,222.9,227.1,169.4,227.3,False,False
121465,720575940636963806,"CRE008,CRE010",central,left,222.9,231.4,171.9,231.8,False,False
134936,720575940646122804,DA1_vPN,central,left,222.9,227.1,171.2,227.3,False,False
136387,720575940648570244,LHPV5e3,central,left,222.9,230.0,173.1,227.3,False,False
82714,720575940627480586,VM3_adPN,central,left,222.9,227.1,172.5,231.8,False,False
33078,720575940617986345,HRN_VP1d,sensory,left,222.9,230.0,172.5,231.8,False,False
81428,720575940627271230,HRN_VP1d,sensory,right,222.9,228.6,170.0,227.3,False,False
91133,720575940628954112,M_lPNm11D,central,left,222.9,224.3,170.0,227.3,False,False
42006,720575940620124295,LHAV6b1,central,right,221.4,224.3,170.0,227.3,False,False
96775,720575940630066007,DA1_lPN,central,right,221.4,227.1,170.6,227.3,False,False
119740,720575940636167280,M_lv2PN9t49a,central,right,221.4,225.7,169.4,222.7,False,False
72424,720575940625642517,v2LN42c,central,right,221.4,227.1,170.0,227.3,False,False
94736,720575940629675902,CB1927,central,right,221.4,224.3,170.0,222.7,False,False
80969,720575940627196435,CB3359,central,left,220.0,224.3,168.1,222.7,False,False
121970,720575940637208718,DA1_lPN,central,left,220.0,224.3,170.0,227.3,False,False
8207,720575940609892164,LHAV6b1,central,left,220.0,218.6,168.1,222.7,False,False
39922,720575940619675456,LHPV2a1_c,central,right,218.6,224.3,168.8,222.7,False,False
65962,720575940624359432,LHPV6k2,central,left,218.6,222.9,168.1,227.3,False,False
136436,720575940648669060,AL-MBDL1,central,left,218.6,225.7,169.4,222.7,False,False
96901,720575940630097103,VC2_lPN,central,right,218.6,222.9,167.5,222.7,False,False
6691,720575940608970197,DA4l_adPN,central,left,217.1,221.4,165.0,218.2,False,False
80970,720575940627196691,LHAV5d1,central,right,217.1,225.7,165.0,222.7,False,False
125316,720575940638664014,CB3326,central,right,217.1,222.9,166.9,222.7,False,False
64791,720575940624166141,LHAV4a1_b,central,left,217.1,220.0,166.2,218.2,False,False
39927,720575940619676224,PPL202,central,right,217.1,222.9,167.5,222.7,False,False
51535,720575940621817046,M_lPNm11D,central,right,217.1,227.1,165.6,227.3,False,False
32751,720575940617910848,v2LN5,central,right,215.7,225.7,168.1,222.7,False,False
135358,720575940646661252,M_lPNm11D,central,right,215.7,222.9,166.9,227.3,False,False
120115,720575940636348152,"CRE008,CRE010",central,left,215.7,222.9,167.5,222.7,False,False
91649,720575940629050234,SMP058,central,right,214.3,222.9,166.9,222.7,False,False
1670,720575940605400096,M_l2PNm16,central,right,214.3,215.7,162.5,218.2,False,False
1490,720575940605264305,HRN_VP1d,sensory,left,214.3,221.4,165.0,218.2,False,False
335,720575940603820716,HRN_VP1d,sensory,left,214.3,220.0,166.9,222.7,False,False
126299,720575940639076954,LHAD2e1,central,left,214.3,221.4,163.8,218.2,False,False
31771,720575940617665950,HRN_VP1d,sensory,left,212.9,220.0,163.8,218.2,False,False
18956,720575940613970147,v2LN46b,central,left,212.9,217.1,161.9,213.6,False,False
83934,720575940627709583,LHPV6c1,central,left,212.9,217.1,163.8,218.2,False,False
94350,720575940629589292,v2LN49,central,right,212.9,217.1,162.5,218.2,False,False
80940,720575940627192337,LHAV1a1,central,right,212.9,214.3,164.4,222.7,False,False
46772,720575940621006945,CB3341,central,right,212.9,218.6,164.4,218.2,False,False
45830,720575940620847086,HRN_VP1d,sensory,right,212.9,217.1,161.2,213.6,False,False
10129,720575940610915026,CB1797,central,right,212.9,217.1,163.1,218.2,False,False
97075,720575940630131663,DC3_adPN,central,left,211.4,217.1,162.5,213.6,False,False
7431,720575940609414468,PAM04,central,left,211.4,217.1,163.1,218.2,False,False
119194,720575940635933119,VC4_adPN,central,left,211.4,217.1,163.1,209.1,False,False
621,720575940604398816,LHAV4a1_b,central,left,210.0,208.6,155.0,204.5,False,False
113251,720575940633688476,PAM04,central,left,210.0,217.1,163.8,218.2,False,False
104144,720575940631469964,M_lPNm11D,central,right,210.0,212.9,160.0,218.2,False,False
17063,720575940613345442,DA1_lPN,central,left,210.0,212.9,159.4,209.1,False,False
88193,720575940628420264,lLN2X02,central,right,210.0,212.9,159.4,213.6,False,False
63468,720575940623945404,VC3_adPN,central,right,210.0,211.4,157.5,213.6,False,False
101107,720575940630895055,VC5_lvPN,central,right,208.6,211.4,158.1,213.6,False,False
30027,720575940617213652,CB1328,central,right,208.6,212.9,160.0,213.6,False,False
19950,720575940614309535,DA1_lPN,central,left,208.6,211.4,160.0,209.1,False,False
120461,720575940636520805,CB2880,central,left,208.6,211.4,158.1,209.1,False,False
20762,720575940614570793,HRN_VP1d,sensory,left,208.6,214.3,159.4,213.6,False,False
40390,720575940619772525,"VP5+_l2PN,VP5+VP2_l2PN",central,right,208.6,215.7,160.6,218.2,False,False
94302,720575940629579836,PAM04,central,right,208.6,215.7,161.2,213.6,False,False
116676,720575940635029439,CB1656,central,left,207.1,212.9,158.8,209.1,False,False
116110,720575940634809455,v2LN33,central,right,207.1,210.0,159.4,213.6,False,False
132592,720575940643812000,LHCENT12b,central,left,207.1,212.9,159.4,213.6,False,False
6793,720575940609027523,SMP059,central,left,207.1,214.3,160.0,213.6,False,False
103176,720575940631275181,l2LN21,central,left,207.1,212.9,158.8,213.6,False,False
63214,720575940623901695,CB1266,central,left,207.1,210.0,158.8,209.1,False,False
105920,720575940631880505,CB1943,central,left,207.1,212.9,158.8,213.6,False,False
87623,720575940628334342,MB-C1,central,right,207.1,212.9,160.0,213.6,False,False
136951,720575940650885497,LHAV2b2b,central,right,207.1,211.4,160.6,213.6,False,False
131228,720575940642015477,v2LN41a,central,right,205.7,212.9,157.5,209.1,False,False
89967,720575940628750248,M_spPN4t9,central,left,205.7,211.4,160.6,222.7,False,False
126426,720575940639135933,LHPV2a1_d,central,left,205.7,211.4,158.1,209.1,False,False
21493,720575940614756589,ALBN1,central,right,205.7,207.1,156.9,204.5,False,False
98155,720575940630340474,vLN25,central,right,205.7,212.9,158.1,209.1,False,False
77737,720575940626681146,v2LN42b,central,left,205.7,208.6,156.9,209.1,False,False
52870,720575940622070554,M_l2PNm16,central,left,205.7,208.6,156.2,209.1,False,False
20490,720575940614474407,LHAV2b2b,central,left,204.3,210.0,158.8,209.1,False,False
25069,720575940615808029,VM4_lvPN,central,right,204.3,207.1,156.2,204.5,False,False
59864,720575940623287228,M_lPNm11D,central,left,204.3,208.6,155.6,209.1,False,False
53097,720575940622105377,LHAD2e1,central,right,204.3,210.0,156.2,209.1,False,False
61297,720575940623528595,LHPV2a1_d,central,left,204.3,208.6,153.8,204.5,False,False
105425,720575940631745367,PPL102,central,right,204.3,211.4,159.4,209.1,False,False
38870,720575940619385765,DA1_lPN,central,left,204.3,208.6,156.2,209.1,False,False
125123,720575940638583869,VL2a_vPN,central,right,204.3,210.0,155.6,209.1,False,False
41897,720575940620103590,DL2d_adPN,central,left,204.3,208.6,156.2,209.1,False,False
48074,720575940621239679,DA1_lPN,central,right,204.3,208.6,155.6,204.5,False,False
59951,720575940623303108,DA1_lPN,central,right,204.3,208.6,155.6,204.5,False,False
63779,720575940624001321,VC4_adPN,central,left,204.3,211.4,158.8,209.1,False,False
20526,720575940614486439,CB1797,central,left,204.3,207.1,154.4,209.1,False,False
